time,seconds_elapsed,yaw,qx,qz,roll,qw,qy,pitch
1780626534504410400,0.054410400390625,0.29277172739895163,0.16824737825289796,0.15566112454561942,0.14055531090061255,0.9687672285881364,0.09461707610398754,0.3633863628702981
1780626534514406000,0.064406005859375,0.27719397751804875,0.16908313471654965,0.14806025541478188,0.13992634240290358,0.9699685452311665,0.09300596074689829,0.363504182518805
1780626534524401000,0.07440087890625,0.26367206596641896,0.17078211237764168,0.14097194273028935,0.13341715989925265,0.9711227970020834,0.08877396653815643,0.3647653391269057
1780626534534396000,0.08439599609375,0.25768426503435843,0.17282558501883966,0.13704629412333094,0.12114879962487558,0.9718836684124823,0.08241150293434583,0.36668320435566243
1780626534544391000,0.094390869140625,0.2620794530866432,0.17393165720451154,0.13815043170852925,0.10907369294632521,0.9719755887117232,0.07697838427973692,0.3676075406019213
1780626534554386000,0.104385986328125,0.27600182575075444,0.17421599935767745,0.14427198820281797,0.10160805259378837,0.9712205914923167,0.07459900325628664,0.36819224750364987
1780626534564381000,0.114380859375,0.29381878762301555,0.17405889981122788,0.1524697447727903,0.09641704080412457,0.9700683484554669,0.07364678757198567,0.3684349735559693
1780626534574376000,0.1243759765625,0.3104698227738372,0.17357213936399843,0.16004377083197793,0.09075463600207805,0.9690361581000299,0.07230275630644786,0.36777334906684667
1780626534584371200,0.13437109375,0.32361612255873423,0.17275813974086113,0.16584743714763858,0.08438465801633656,0.9683583564469506,0.07022466031809531,0.3659930355191233
1780626534594366000,0.144365966796875,0.3335408997659505,0.1716557053978639,0.16997492250904278,0.07667911065164626,0.9680584086308237,0.06712612516700787,0.36309058382541254
1780626534604361000,0.15436083984375,0.3405300528376542,0.17039227689338873,0.17268635055548287,0.06893230603847984,0.9680333874570018,0.06369679307989093,0.3595894375182467
1780626534614356000,0.16435595703125,0.3449142371720973,0.1694473218554488,0.1742056253248731,0.06185949613655509,0.9681377830908697,0.06040825126709423,0.3566570596122974
1780626534624351000,0.17435107421875,0.34800599905274,0.16956426919636372,0.1750138284324671,0.0537210097087405,0.9681991198647008,0.05664521789120335,0.35561968645064673
1780626534634346000,0.184345947265625,0.35154591518295053,0.17172286464638292,0.17587753630931408,0.04388410012317285,0.9678997987304226,0.05242560441478281,0.3584914913564377
1780626534644341000,0.194341064453125,0.35640800578280385,0.1766435178185701,0.17729369885650587,0.033777788411057656,0.9669506623226746,0.04868773254872139,0.3670625271379068
1780626534654336000,0.2043359375,0.3625793279378487,0.18474581401848075,0.17943828433308107,0.02615266121866409,0.9651268126632597,0.04691547966161725,0.38271793201961873
1780626534664331000,0.2143310546875,0.3687349311355976,0.19579908867522347,0.18132123460292096,0.017599897705527875,0.9626706830014643,0.04528287389057715,0.40432859107243896
1780626534674326000,0.224325927734375,0.3724156721644077,0.20901516454553698,0.18133203109078183,0.004305758564808148,0.9600561478889228,0.041516849855395145,0.42947029126094566
1780626534684321000,0.234321044921875,0.3701490751330309,0.22173357748343656,0.1776140929754225,-0.01558417243887178,0.9581993406871984,0.033786657083401464,0.45218493024713224
1780626534694316000,0.24431591796875,0.3609348990737748,0.23096959488920127,0.17020224130815817,-0.03850821491480879,0.9576797837826554,0.023101443603715643,0.4670494021973471
1780626534704310800,0.254310791015625,0.3471393961964632,0.2374418079115262,0.16154145123880229,-0.053163406443302294,0.957751589376913,0.015413880513790458,0.47777052787600194
1780626534714305800,0.264305908203125,0.3324647548216067,0.24154588087222453,0.15403001851025033,-0.054968234931280585,0.9579919439289467,0.01348007812185131,0.4858392846801122
1780626534724300800,0.27430078125,0.32064824374482437,0.24348728059191213,0.14894717853424735,-0.04892036203800517,0.9582762316085335,0.015341260212700995,0.4906805176435265
1780626534734296000,0.284296142578125,0.3127336646603547,0.24334563225599443,0.14628364095872717,-0.0393884842924729,0.9586563071403394,0.019027672735014437,0.4917128771718799
1780626534744291000,0.294291015625,0.30819528341853003,0.24123650329041293,0.1455661434122106,-0.02796155026015343,0.9591932462453681,0.0237437696516391,0.48894801541771443
1780626534754286000,0.3042861328125,0.3068310883164788,0.2374627875659674,0.1465838860995008,-0.01516354741557705,0.9598269772935497,0.02926982918936543,0.482987885752746
1780626534764281000,0.314281005859375,0.30925569422186955,0.23264824249717533,0.14935712908839724,-0.0028660939177057167,0.9603918284059966,0.034853725061090045,0.4749323062825708
1780626534774276000,0.324276123046875,0.3143793031249931,0.22733116561138256,0.15325930439841234,0.008284700299548345,0.9608449362363584,0.04011216678688708,0.4658194850595886
1780626534784271000,0.33427099609375,0.31977479120458013,0.22223999627439633,0.1571124123617108,0.018346647280084432,0.961202389838218,0.04488938836660592,0.4570920873734184
1780626534794266000,0.34426611328125,0.3236744515295543,0.21823173849603741,0.1598164770412845,0.025062845121735677,0.9615242990395473,0.0480065162084571,0.4500546060942965
1780626534804262000,0.354261962890625,0.3259430298449233,0.2155570510096089,0.16120588541005643,0.027271146592786774,0.9618494732396927,0.04892165817281002,0.44497995831556947
