time,seconds_elapsed,z,y,x
1780626033326603800,0.069603759765625,-0.7606219684362411,-0.227765676318109,-0.4470661239666864
1780626033336598500,0.0795986328125,-0.8423626785337924,-0.30636575030237434,-0.6243801450833678
1780626033346593500,0.089593505859375,-0.7419207750976086,-0.4526309550195932,-0.6915453634701669
1780626033356589600,0.099589599609375,-0.4792483283102512,-0.5437485652714967,-0.7075381746329367
1780626033366584800,0.109584716796875,-0.16955518715083598,-0.45235096903443334,-0.7044239881351589
1780626033376580600,0.11958056640625,-0.1619300990998745,-0.17019436183720826,-0.5505273752240464
1780626033386575600,0.12957568359375,-0.9956827701985835,0.7056856786340475,-0.20117780311657116
1780626033396570600,0.139570556640625,-1.4960890373498201,1.6614397585481404,0.3158204649332911
1780626033406566700,0.149566650390625,-0.8559884683042764,1.6309993198379873,0.9539905043076723
1780626033416561700,0.159561767578125,0.49476621543765065,0.6339075596243142,1.1801210537046194
1780626033426556700,0.169556640625,1.5789666425228117,-0.1923009797051549,0.9987100090652704
1780626033436552700,0.179552734375,2.056696967485547,-0.28222061234414575,0.7263048344232141
1780626033446547000,0.189546875,1.4261135838478802,0.4903872697010636,1.0456515007212757
1780626033456543000,0.19954296875,0.16942717685699463,0.26415128716826436,0.8581348326832056
1780626033466538000,0.2095380859375,-0.4968400991022586,0.4452238936334848,0.272595016392041
1780626033476533000,0.219532958984375,-1.344721248796582,0.6736655695170164,-0.1493158153263386
1780626033486529000,0.229529052734375,-1.9032804297089576,0.9327893839120864,-0.31518165557309985
1780626033496524000,0.23952392578125,-1.6075906794607637,0.9532374209180474,-0.20083266120702026
1780626033506520000,0.24952001953125,-0.6336743353903294,0.76180825561136,-0.126731104218401
1780626033516515000,0.25951513671875,0.7893325146138668,0.22961977975219486,-0.13829660045821218
1780626033526510000,0.269510009765625,2.0121756887137887,0.24096388832628726,0.004881872023735195
1780626033536505900,0.279505859375,2.4898142437398434,1.3273425362333655,0.661415525079146
1780626033546500900,0.2895009765625,1.9314432788759468,1.5071365010648965,1.1665995280262083
1780626033556496000,0.299495849609375,1.3465356047421693,1.5898396264538168,1.7024496681980787
1780626033566492200,0.3094921875,0.8415513621509074,1.4344462356463075,1.9520731021896003
1780626033576487200,0.319487060546875,-0.6139087276905775,1.0544172832399605,1.527997795046866
1780626033586483000,0.32948291015625,-1.5834937645584344,0.23010493292063472,0.48006205584593115
1780626033596478000,0.33947802734375,-1.2342922043532132,-0.7768430353969336,-0.8499106096953153
1780626033606473000,0.349472900390625,-0.811680540022254,-1.765254061026871,-2.1789804081127047
1780626033616469000,0.359468994140625,-0.7187859832257032,-2.308069729362428,-2.889125696504116
1780626033626464000,0.369464111328125,-0.43384909766018387,-2.2299323044538495,-2.8779797408506274
