time,seconds_elapsed,z,y,x
1780626033326603800,0.069603759765625,-9.48566272688806,-2.455086629229784,0.40636465921141207
1780626033336598500,0.0795986328125,-9.477095389550923,-2.494850192080438,0.3616165128812194
1780626033346593500,0.089593505859375,-9.463213579192757,-2.553139299441874,0.315356391085498
1780626033356589600,0.099589599609375,-9.445316103452443,-2.6233313183039426,0.2729905367819592
1780626033366584800,0.109584716796875,-9.425507241132856,-2.6970716772973535,0.23665687531474977
1780626033376580600,0.11958056640625,-9.40589828529954,-2.7662939743444324,0.21698513817721976
1780626033386575600,0.12957568359375,-9.388269105106591,-2.8241049428001044,0.23499591983258722
1780626033396570600,0.139570556640625,-9.373736137363315,-2.866920294436812,0.29021184856006876
1780626033406566700,0.149566650390625,-9.362314579638838,-2.8970830852493643,0.352645051722601
1780626033416561700,0.159561767578125,-9.352713807600736,-2.9236621723562477,0.386435056588985
1780626033426556700,0.169556640625,-9.342764075994491,-2.9574209418341515,0.36987555145416406
1780626033436552700,0.179552734375,-9.329982335832714,-3.0057661628082393,0.29527110471101475
1780626033446547000,0.189546875,-9.311416751572489,-3.0717852798998355,0.17898253885079174
1780626033456543000,0.19954296875,-9.286696736335754,-3.1503613884866235,0.05360706419216003
1780626033466538000,0.2095380859375,-9.256388691833616,-3.2382094755485653,-0.06040898102566134
1780626033476533000,0.219532958984375,-9.222686328718066,-3.33033129440695,-0.14606877796282058
1780626033486529000,0.229529052734375,-9.189804049813747,-3.4178210695505142,-0.19074306447235867
1780626033496524000,0.23952392578125,-9.161827663129568,-3.491839368702471,-0.19585664462642743
1780626033506520000,0.24952001953125,-9.1412524926126,-3.546564061580598,-0.17254413983374833
1780626033516515000,0.25951513671875,-9.127439071315527,-3.5834473928198216,-0.138383356293058
1780626033526510000,0.269510009765625,-9.119812229698896,-3.6037697576195,-0.11067568528135306
1780626033536505900,0.279505859375,-9.118011902278662,-3.6085678055509924,-0.10236948309843427
1780626033546500900,0.2895009765625,-9.121081226721406,-3.600267010195553,-0.11973482472342438
1780626033556496000,0.299495849609375,-9.1287384634763,-3.5788226556286213,-0.16896354140061884
1780626033566492200,0.3094921875,-9.13940540344119,-3.5476281836807724,-0.23662764922026544
1780626033576487200,0.319487060546875,-9.147849991181491,-3.5216420940309763,-0.2919912975890562
1780626033586483000,0.32948291015625,-9.150909378752111,-3.5110590329572555,-0.3220447828082368
1780626033596478000,0.33947802734375,-9.148761845329403,-3.5153619908481835,-0.33581779902968556
1780626033606473000,0.349472900390625,-9.142063224473596,-3.532815229952335,-0.3350810822529718
1780626033616469000,0.359468994140625,-9.131109284260868,-3.5625127413406967,-0.31895485396888107
1780626033626464000,0.369464111328125,-9.116920599910616,-3.6009962012529373,-0.2914942895860411
1780626033636460000,0.3794599609375,-9.101652888152003,-3.641968847632408,-0.257606158107426
1780626033646455000,0.389455078125,-9.087946434360742,-3.6786002499371766,-0.21797893498754128
1780626033656450000,0.399449951171875,-9.078948304390908,-3.7032550909832116,-0.17025778246223924
1780626033666446000,0.409446044921875,-9.07746829496622,-3.709006786377728,-0.11498273482550866
1780626033676440800,0.41944091796875,-9.083962917682529,-3.6944863858550785,-0.05269794085745234
1780626033686435800,0.429435791015625,-9.095513070222735,-3.6662682993695137,0.022489360974682494
1780626033696432000,0.43943212890625,-9.107940005597472,-3.63358183529824,0.11354545943085104
1780626033706427100,0.44942724609375,-9.117792122048138,-3.6041456051945686,0.21538033332908524
1780626033716423000,0.4594228515625,-9.124272131717204,-3.5799697798371315,0.3191636013487354
1780626033726418000,0.46941796875,-9.12786168064177,-3.560718259139359,0.41691283163484183
1780626033736413000,0.479412841796875,-9.128041713383793,-3.549514435818791,0.5001865965185687
1780626033746409000,0.489408935546875,-9.12485840717256,-3.5482311180099844,0.5633833861984312
1780626033756404000,0.499404052734375,-9.118755414122342,-3.556461770738661,0.6084934246435761
1780626033766400000,0.50939990234375,-9.111192869913577,-3.5705288745358583,0.6386473745625466
1780626033776395000,0.51939501953125,-9.103297148227691,-3.588359130258858,0.6511850037701428
1780626033786390000,0.52939013671875,-9.094996352872252,-3.609702070277929,0.64921553032808
1780626033796386000,0.539385986328125,-9.08488938487768,-3.634516193538904,0.6522762330729514
1780626033806381000,0.549381103515625,-9.070172292739151,-3.669688044685125,0.6601150369398295
1780626033816376000,0.5593759765625,-9.051357117632032,-3.7157901629075405,0.6604708646401762
1780626033826371800,0.569371826171875,-9.033354427951574,-3.7630946426570415,0.6387587990477681
1780626033836366800,0.579366943359375,-9.019905748313665,-3.802235689695179,0.5955625218020751
1780626033846363100,0.589363037109375,-9.008868221470713,-3.8360780458033084,0.5433024654718116
1780626033856358100,0.599358154296875,-8.997096535134315,-3.871897839464247,0.48067101805713025
