time,seconds_elapsed,yaw,qx,qz,roll,qw,qy,pitch
1780626033326603800,0.069603759765625,-0.292169220284415,0.12790149618039479,-0.14169676783371832,0.0428137016301231,0.9816090023019515,0.002644233314739473,0.2530408843748643
1780626033336598500,0.0795986328125,-0.29655514383335757,0.12962461509828188,-0.14406909704558102,0.03813838996745917,0.9810410526771791,-0.000242181755369262,0.2572312932621137
1780626033346593500,0.089593505859375,-0.302449846042267,0.13228162495196907,-0.14716198103997213,0.0333121237042753,0.9802208542537684,-0.0034564904187344946,0.2633823484614131
1780626033356589600,0.099589599609375,-0.3099777394260711,0.13556588785941476,-0.15101348402379944,0.028894170318263124,0.979169085381373,-0.006693055306437713,0.2708030803373641
1780626033366584800,0.109584716796875,-0.31894745249012435,0.1390586156967585,-0.15552715533123077,0.025102858386825164,0.9779460559267733,-0.009776866562996738,0.27861548246965023
1780626033376580600,0.11958056640625,-0.32841766784124116,0.14243560749042058,-0.16017174078051158,0.02306495955314463,0.9766843984420066,-0.012031518066387772,0.28596509994570046
1780626033386575600,0.12957568359375,-0.33652658900399884,0.14554539476533812,-0.16387898265449163,0.025025578657504186,0.9756086380401261,-0.012167146996236115,0.292115311429789
1780626033396570600,0.139570556640625,-0.3419816109576504,0.1482267721110543,-0.16601624553027858,0.030950218892447805,0.9748672263508007,-0.010064309458634731,0.2966775483577882
1780626033406566700,0.149566650390625,-0.3452365011411958,0.15033705603412792,-0.1670346833720892,0.03764864128043515,0.9743944628899628,-0.007319015798282986,0.2998953707531315
1780626033416561700,0.159561767578125,-0.3482784330109915,0.15201343734338535,-0.16817677186609548,0.04129447444393538,0.9739467450320014,-0.006019244740532451,0.3027335708900338
1780626033426556700,0.169556640625,-0.35283517305769624,0.153606643431282,-0.17044368239990407,0.03956885601326375,0.9732919640434123,-0.007523824425700819,0.3063420346172376
1780626033436552700,0.179552734375,-0.35775146304526767,0.15541540030393372,-0.1733327900803351,0.031636994033546896,0.9724466579175712,-0.01222066821479508,0.31151687746718054
1780626033446547000,0.189546875,-0.36083137954819894,0.15774652094643035,-0.17565883802094953,0.019219470049608958,0.9715422030055199,-0.019128351541525406,0.3185974831121551
1780626033456543000,0.19954296875,-0.36282283943013094,0.1606370855032802,-0.17754831325427897,0.005772393615844516,0.9705495255196529,-0.026570147435587308,0.32704647982644525
1780626033466538000,0.2095380859375,-0.3640701427192015,0.16411751665353566,-0.17901125339489427,-0.006526100309955412,0.9694841721953642,-0.03348057050679246,0.33652124390672833
1780626033476533000,0.219532958984375,-0.36448791671958514,0.16810647404062334,-0.17986055010971697,-0.01583666211698771,0.9684401427658442,-0.03891118948087038,0.3464908373560217
1780626033486529000,0.229529052734375,-0.3633272631819906,0.1722898317258698,-0.1796090407772084,-0.02075296376979983,0.967620872981082,-0.04203092548128687,0.35599243081508714
1780626033496524000,0.23952392578125,-0.35992181133610884,0.17621020829167275,-0.17792720483031457,-0.02137420852069457,0.9671944691894816,-0.042740628285522844,0.3640572799516999
1780626033506520000,0.24952001953125,-0.3543247412795892,0.17944199068912065,-0.17493029530013698,-0.018873087191913808,0.9671988549481055,-0.04155003197306471,0.37003589173044343
