time,seconds_elapsed,relativeAltitude,pressure
1780625914757172200,-0.470827880859375,0,1010.2527618408203
1780625915784444400,0.5564443359375,-0.042278289794921875,1010.257568359375
1780625916811705300,1.583705322265625,-0.08191299438476562,1010.2623748779297
1780625917838966300,2.61096630859375,-0.2193126678466797,1010.2790069580078
1780625918866221300,3.63822119140625,-0.3514289855957031,1010.2949523925781
1780625919065967400,3.83796728515625,-0.4306983947753906,1010.3041839599609
1780625920126394400,4.898394287109375,-0.4306983947753906,1010.3041839599609
1780625921186799400,5.95879931640625,-0.48883056640625,1010.3111267089844
1780625922247191300,7.01919140625,-0.5390338897705078,1010.3172302246094
1780625923307627300,8.079627197265625,-0.55224609375,1010.3189849853516
1780625924368106200,9.140106201171875,-0.55224609375,1010.3189849853516
1780625925428522200,10.200522216796875,-0.55224609375,1010.3189849853516
1780625926488971300,11.26097119140625,-0.6130180358886719,1010.3261566162109
1780625927549430300,12.32143017578125,-0.6367988586425781,1010.3290557861328
1780625928609882400,13.38188232421875,-0.6579380035400391,1010.3314208984375
1780625929670373000,14.442373046875,-0.7002143859863281,1010.3366088867188
1780625930730870300,15.502870361328124,-0.7054996490478516,1010.3372192382812
1780625931791364000,16.563364013671876,-0.7054996490478516,1010.3372192382812
1780625932851823400,17.6238232421875,-0.6896457672119141,1010.3351593017578
1780625933912275200,18.684275146484374,-0.6870040893554688,1010.3349304199219
1780625934972692200,19.744692138671876,-0.6896457672119141,1010.3351593017578
1780625936033173200,20.80517333984375,-0.8296890258789062,1010.3519439697266
1780625937093674200,21.86567431640625,-1.5563278198242188,1010.4392242431641
1780625938154151200,22.926151123046875,-2.7612247467041016,1010.5837249755859
1780625939214644200,23.986644287109375,-3.8313636779785156,1010.7120513916016
1780625940275146200,25.047146240234376,-5.041545867919922,1010.8570098876953
1780625941335581200,26.107581298828126,-6.093189239501953,1010.9829711914062
1780625942396033300,27.168033203125,-6.619010925292969,1011.046142578125
1780625943456485400,28.2284853515625,-6.669216156005859,1011.0521697998047
1780625944517018400,29.289018310546876,-6.619010925292969,1011.046142578125
1780625945577485300,30.3494853515625,-6.616369247436523,1011.0458374023438
1780625946637934000,31.40993408203125,-6.463113784790039,1011.0276031494141
1780625947698394400,32.47039428710937,-6.307218551635742,1011.0088348388672
1780625948758880300,33.53088037109375,-6.16717529296875,1010.9919738769531
