time,seconds_elapsed,z,y,x
1780625915287438600,0.0594384765625,0.6227144598960876,0.9422181248664856,0.19301766157150269
1780625915297468700,0.06946875,0.420663058757782,0.7492374777793884,0.28326818346977234
1780625915307497700,0.079497802734375,0.25676441192626953,0.47451138496398926,0.34694331884384155
1780625915317527800,0.08952783203125,0.2828354239463806,0.08402246236801147,0.4359346926212311
1780625915327556600,0.099556640625,0.34783652424812317,-0.19597536325454712,0.5427857637405396
1780625915337586700,0.109586669921875,0.37159058451652527,-0.4132363200187683,0.636667013168335
1780625915347616800,0.11961669921875,0.32018333673477173,-0.534979522228241,0.6853961944580078
1780625915357645800,0.129645751953125,0.222490593791008,-0.5394866466522217,0.6761577129364014
1780625915367675600,0.139675537109375,0.12414111942052841,-0.4510822296142578,0.6449576616287231
1780625915377704700,0.14970458984375,0.04322336986660957,-0.2897751033306122,0.6248977184295654
1780625915387734500,0.159734619140625,-0.03182743862271309,-0.07711129635572433,0.6133454442024231
1780625915397763800,0.169763916015625,-0.1293974071741104,0.1266530156135559,0.5570392608642578
1780625915407793700,0.179793701171875,-0.30064132809638977,0.34700828790664673,0.3900201916694641
1780625915417822700,0.18982275390625,-0.4660619795322418,0.4499402642250061,0.19745394587516785
1780625915427852500,0.1998525390625,-0.5680975317955017,0.42006251215934753,0.018521485850214958
1780625915437881600,0.209881591796875,-0.580773115158081,0.357337087392807,-0.08795808255672455
1780625915447911700,0.21991162109375,-0.5422864556312561,0.33280086517333984,-0.10997523367404938
1780625915457941800,0.229941650390625,-0.49363794922828674,0.2606435716152191,-0.08678176999092102
1780625915467970600,0.239970458984375,-0.46778130531311035,0.099290631711483,-0.03861770033836365
1780625915478000600,0.250000732421875,-0.49985188245773315,-0.07022489607334137,0.003419232554733753
1780625915488029700,0.26002978515625,-0.5963960289955139,-0.1368742287158966,0.01661199890077114
1780625915498059800,0.270059814453125,-0.7152326703071594,-0.07728653401136398,0.0011470235185697675
1780625915508088600,0.280088623046875,-0.8013134598731995,-0.026314161717891693,-0.025409752503037453
1780625915518118700,0.29011865234375,-0.8226906657218933,-0.11418942362070084,-0.07168057560920715
