time,seconds_elapsed,z,y,x
1780625915291200500,0.063200439453125,0.5459549427032471,0.8838484287261963,0.22411416471004486
1780625915301230600,0.073230712890625,0.34771668910980225,0.6647483110427856,0.3033045828342438
1780625915311259600,0.083259765625,0.24443073570728302,0.3313809037208557,0.3687277138233185
1780625915321289500,0.09328955078125,0.31052690744400024,-0.027730947360396385,0.4690639078617096
1780625915331318500,0.103318603515625,0.36446303129196167,-0.2762247323989868,0.5757659077644348
1780625915341348600,0.1133486328125,0.35834068059921265,-0.4677611291408539,0.6544913649559021
1780625915351378700,0.123378662109375,0.28445592522621155,-0.5433636903762817,0.6825281977653503
1780625915361407700,0.13340771484375,0.18397538363933563,-0.5099080204963684,0.6599366068840027
1780625915371437600,0.1434375,0.0927155390381813,-0.39003410935401917,0.6280349493026733
1780625915381466600,0.153466552734375,0.013319781981408596,-0.2062797248363495,0.6176760196685791
1780625915391496700,0.16349658203125,-0.06190580874681473,0.005521886982023716,0.5966566205024719
1780625915401525800,0.17352587890625,-0.18736013770103455,0.21763600409030914,0.4994605779647827
1780625915411555800,0.183555908203125,-0.36899736523628235,0.41047218441963196,0.31207114458084106
1780625915421584600,0.193584716796875,-0.514295756816864,0.45652809739112854,0.12270813435316086
1780625915431614700,0.20361474609375,-0.582601010799408,0.3991204500198364,-0.040394242852926254
1780625915441643800,0.213643798828125,-0.5723217725753784,0.3553040027618408,-0.1089748963713646
1780625915451673900,0.223673828125,-0.5242902636528015,0.32156920433044434,-0.11086505651473999
1780625915461703400,0.233703369140625,-0.47860217094421387,0.21453730762004852,-0.07720082998275757
1780625915471732700,0.243732666015625,-0.4738263189792633,0.03734147548675537,-0.02792276442050934
1780625915481762600,0.253762451171875,-0.5316762924194336,-0.10642847418785095,0.005432795733213425
1780625915491791600,0.26379150390625,-0.6408056616783142,-0.11735393851995468,0.008928470313549042
1780625915501821700,0.27382177734375,-0.7560880184173584,-0.04375774413347244,-0.012432744726538658
1780625915511850500,0.2838505859375,-0.8188816905021667,-0.03351622074842453,-0.04732813313603401
1780625915521880600,0.293880615234375,-0.8134245872497559,-0.17222297191619873,-0.09182742238044739
1780625915531909600,0.30390966796875,-0.7480533719062805,-0.34723466634750366,-0.08165978640317917
1780625915541939700,0.313939697265625,-0.615546703338623,-0.5169270038604736,-0.005205489695072174
1780625915551969800,0.3239697265625,-0.42697757482528687,-0.675270140171051,0.10991620272397995
1780625915561998600,0.33399853515625,-0.22190935909748077,-0.7991180419921875,0.1947389543056488
1780625915572028700,0.344028564453125,-0.03827512264251709,-0.809252142906189,0.1421901136636734
1780625915582057700,0.3540576171875,0.10045905411243439,-0.763225257396698,-0.08896933495998383
1780625915592087800,0.364087890625,0.17495214939117432,-0.8250432014465332,-0.4618813097476959
1780625915602116600,0.37411669921875,0.20495931804180145,-0.7549043297767639,-0.7776443362236023
1780625915612146700,0.384146728515625,0.18609876930713654,-0.5404066443443298,-0.9963158965110779
1780625915622175700,0.39417578125,0.13412132859230042,-0.43350735306739807,-1.0862656831741333
1780625915632205800,0.404205810546875,0.13995817303657532,-0.44520875811576843,-0.9631414413452148
1780625915642234600,0.414234619140625,0.1548532396554947,-0.5872804522514343,-0.6923988461494446
1780625915652264700,0.4242646484375,0.14186562597751617,-0.8043308854103088,-0.39177969098091125
1780625915662294500,0.43429443359375,0.14978906512260437,-1.0295813083648682,-0.12630595266819
1780625915672323600,0.444323486328125,0.18598021566867828,-1.2230852842330933,0.021922729909420013
1780625915682353700,0.454353759765625,0.23061080276966095,-1.3838896751403809,0.03919199854135513
1780625915692382500,0.464382568359375,0.2527119219303131,-1.6031848192214966,-0.040518004447221756
1780625915702412500,0.47441259765625,0.258588969707489,-1.7771555185317993,-0.16105905175209045
1780625915712441600,0.484441650390625,0.28544577956199646,-1.88804292678833,-0.26390311121940613
1780625915722471700,0.4944716796875,0.3555596172809601,-1.8433817625045776,-0.2620399594306946
1780625915732500500,0.50450048828125,0.4936254620552063,-1.8501290082931519,-0.12832267582416534
1780625915742530600,0.514530517578125,0.7328564524650574,-2.0186100006103516,0.16521307826042175
1780625915752559600,0.5245595703125,1.0818970203399658,-2.234997272491455,0.6004186272621155
1780625915762589700,0.534589599609375,1.4995698928833008,-2.401167392730713,1.0710631608963013
1780625915772619800,0.544619873046875,1.9784656763076782,-2.5075173377990723,1.505720853805542
1780625915782648600,0.554648681640625,2.559145450592041,-2.6978135108947754,1.8942049741744995
1780625915792678700,0.5646787109375,3.2588744163513184,-3.011812925338745,2.2490134239196777
1780625915802707700,0.574707763671875,4.018340587615967,-3.360515832901001,2.5726206302642822
1780625915812737800,0.58473779296875,4.647279262542725,-3.678478956222534,2.8261983394622803
1780625915822766600,0.5947666015625,5.0269341468811035,-4.113296031951904,2.9364819526672363
1780625915832796700,0.604796630859375,5.299556255340576,-4.900697231292725,2.8455965518951416
1780625915842825700,0.61482568359375,5.7581562995910645,-5.8913350105285645,2.779836893081665
1780625915852855800,0.624855712890625,6.515405178070068,-6.688188076019287,3.045151710510254
1780625915862885600,0.6348857421875,7.470853328704834,-7.105885982513428,3.6938071250915527
1780625915872914400,0.64491455078125,8.439538955688477,-7.345471382141113,4.481881618499756
1780625915882944500,0.654944580078125,9.264182090759277,-7.60398006439209,5.077533721923828
1780625915892973600,0.6649736328125,10.017914772033691,-7.830160617828369,5.536269664764404
1780625915903003600,0.675003662109375,10.670907020568848,-7.650539398193359,5.9955949783325195
1780625915913032700,0.68503271484375,11.056769371032715,-7.247410774230957,6.162370681762695
1780625915923062500,0.6950625,11.091401100158691,-6.547545433044434,6.114840984344482
1780625915933091600,0.705091552734375,10.876033782958984,-5.840399742126465,6.0204758644104
1780625915943121700,0.71512158203125,10.536094665527344,-4.992476940155029,6.1138997077941895
1780625915953151700,0.72515185546875,9.954107284545898,-3.9458115100860596,6.4780354499816895
1780625915963180500,0.7351806640625,8.959112167358398,-2.35345196723938,6.929581165313721
1780625915973210600,0.745210693359375,7.459075450897217,0.7733824849128723,6.841619491577148
1780625915983239700,0.75523974609375,5.546435356140137,3.3917720317840576,5.8822784423828125
1780625915993269800,0.765269775390625,3.899550437927246,5.456599235534668,5.299830436706543
