time,seconds_elapsed,dBFS
1780626364301000000,14.504,-11.088987350463867
1780626364417000000,14.62,-12.368310928344727
1780626364534000000,14.737000244140624,-12.546913146972656
1780626364650000000,14.852999755859376,-10.240911483764648
1780626364767000000,14.97,-12.456480026245117
1780626364883000000,15.086,-13.394954681396484
1780626365000000000,15.203,-14.678508758544922
1780626365116000000,15.319,-15.879088401794434
1780626365233000000,15.436,-14.675946235656738
1780626365349000000,15.552,-14.692322731018066
1780626365466000000,15.668999755859375,-13.92661190032959
1780626365582000000,15.785000244140624,-12.928102493286133
1780626365699000000,15.902,-14.609733581542969
1780626365815000000,16.018,-15.963996887207031
1780626365932000000,16.135,-12.40659236907959
1780626366048000000,16.251,-11.69515323638916
1780626366165000000,16.368,-12.266380310058594
1780626366281000000,16.484,-14.192614555358887
1780626366398000000,16.601000244140625,-15.395954132080078
1780626366514000000,16.716999755859376,-13.921674728393555
1780626366631000000,16.834,-12.712285041809082
1780626366747000000,16.95,-13.782215118408203
1780626366864000000,17.067,-14.97536849975586
1780626366980000000,17.183,-12.209893226623535
1780626367097000000,17.3,-14.653553009033203
1780626367213000000,17.416,-12.857686042785645
1780626367330000000,17.532999755859375,-4.99814510345459
1780626367446000000,17.649000244140623,-8.623088836669922
1780626367563000000,17.766,-11.459269523620605
1780626367679000000,17.882,-13.156615257263184
1780626367796000000,17.999,-15.289002418518066
1780626367912000000,18.115,-16.13100242614746
1780626368029000000,18.232,-16.725744247436523
1780626368145000000,18.348,-14.275375366210938
1780626368262000000,18.465000244140626,-14.117176055908203
1780626368378000000,18.580999755859374,-14.743587493896484
1780626368495000000,18.698,-14.310464859008789
1780626368612000000,18.815,-14.452021598815918
1780626368728000000,18.931,-11.695450782775879
1780626368844000000,19.047,-13.226370811462402
1780626368961000000,19.164,-11.436861038208008
1780626369077000000,19.28,-13.209890365600586
1780626369194000000,19.396999755859376,-15.141897201538086
1780626369310000000,19.513000244140624,-16.20419692993164
1780626369427000000,19.63,-8.686981201171875
1780626369543000000,19.746,-7.293785572052002
1780626369660000000,19.863,-9.004817962646484
1780626369776000000,19.979,-11.539251327514648
1780626369893000000,20.096,-11.908802032470703
1780626370009000000,20.212,-13.844321250915527
1780626370126000000,20.329000244140627,-11.425124168395996
1780626370242000000,20.444999755859374,-13.0613374710083
1780626370359000000,20.562,-15.497450828552246
1780626370475000000,20.678,-14.207642555236816
1780626370592000000,20.795,-11.8870849609375
1780626370708000000,20.911,-14.339632987976074
1780626370825000000,21.028,-16.421030044555664
1780626370941000000,21.144,-18.079320907592773
1780626371057000000,21.26,-12.277647018432617
1780626371174000000,21.377000244140625,-14.022976875305176
1780626371291000000,21.494,-15.419417381286621
1780626371407000000,21.61,-16.34814453125
1780626371524000000,21.727,-8.276611328125
1780626371640000000,21.843,-11.007773399353027
1780626371757000000,21.96,-13.123590469360352
1780626371873000000,22.076,-13.990681648254395
1780626371990000000,22.193000244140624,-15.005751609802246
1780626372106000000,22.308999755859375,-9.47743034362793
1780626372223000000,22.426,-11.176344871520996
1780626372339000000,22.542,-10.708856582641602
1780626372456000000,22.659,-8.92982006072998
1780626372572000000,22.775,-11.581404685974121
1780626372689000000,22.892,-14.0940523147583
1780626372805000000,23.008,-13.38463306427002
1780626372922000000,23.124999755859374,-14.959976196289062
1780626373038000000,23.241000244140626,-14.829867362976074
1780626373155000000,23.358,-14.179722785949707
1780626373271000000,23.474,-15.978384971618652
1780626373371000000,23.574,-14.571200370788574
1780626373488000000,23.691,-16.33894920349121
1780626373604000000,23.807,-15.043938636779785
1780626373721000000,23.924,-15.455016136169434
1780626373837000000,24.04,-16.690677642822266
1780626373954000000,24.156999755859374,-14.548909187316895
1780626374070000000,24.273000244140626,-13.975935935974121
1780626374187000000,24.39,-14.986031532287598
1780626374303000000,24.506,-16.413219451904297
1780626374420000000,24.623,-15.01647663116455
1780626374536000000,24.739,-15.714066505432129
1780626374653000000,24.856,-17.399259567260742
1780626374770000000,24.972999755859377,-17.005374908447266
1780626374886000000,25.089000244140625,-16.283496856689453
1780626375003000000,25.206,-16.63311004638672
1780626375119000000,25.322,-14.877654075622559
1780626375236000000,25.439,-16.19236946105957
1780626375352000000,25.555,-17.25360870361328
1780626375469000000,25.672,-14.405318260192871
1780626375585000000,25.788,-15.806382179260254
1780626375702000000,25.905000244140624,-17.006710052490234
1780626375818000000,26.020999755859375,-17.831655502319336
1780626375958000000,26.161000244140624,-16.91561508178711
1780626376077000000,26.28,-15.192643165588379
1780626376182000000,26.385000244140624,-8.958001136779785
1780626376287000000,26.49,-5.252562522888184
1780626376388000000,26.591,-8.478031158447266
1780626376493000000,26.696,-10.830657958984375
1780626376596000000,26.799,-11.883984565734863
1780626376699000000,26.902,-13.214808464050293
1780626376804000000,27.007,-10.008460998535156
1780626376909000000,27.112,-10.874468803405762
1780626377013000000,27.216,-12.147461891174316
1780626377119000000,27.322,-13.416176795959473
1780626377224000000,27.427,-11.111468315124512
1780626377329000000,27.532,-8.257807731628418
1780626377434000000,27.636999755859375,-10.663968086242676
1780626377538000000,27.740999755859374,-12.496694564819336
1780626377643000000,27.846,-14.439569473266602
1780626377750000000,27.953000244140625,-10.976520538330078
1780626377849000000,28.052,-12.64863395690918
1780626377954000000,28.156999755859374,-10.291065216064453
1780626378058000000,28.260999755859373,-11.423663139343262
1780626378163000000,28.366,-8.732203483581543
1780626378268000000,28.471,-9.425745964050293
1780626378373000000,28.576,-12.540699005126953
1780626378476000000,28.679,-14.33755874633789
1780626378581000000,28.784,-4.037816047668457
1780626378683000000,28.886,-6.297808647155762
1780626378788000000,28.991,-8.346517562866211
1780626378890000000,29.092999755859374,-9.709437370300293
1780626378992000000,29.195,-12.228650093078613
1780626379097000000,29.3,-13.973194122314453
1780626379202000000,29.404999755859375,-10.982527732849121
1780626379307000000,29.51,-11.92467212677002
1780626379412000000,29.615,-11.423311233520508
1780626379517000000,29.72,-10.842830657958984
1780626379622000000,29.825000244140625,-13.140951156616211
1780626379727000000,29.93,-15.178877830505371
1780626379832000000,30.035,-17.017183303833008
1780626379937000000,30.14,-18.194164276123047
1780626380042000000,30.244999755859375,-15.783989906311035
1780626380147000000,30.35,-14.364723205566406
1780626380251000000,30.454,-14.565289497375488
1780626380354000000,30.556999755859376,-14.55509090423584
1780626380459000000,30.662,-16.33331298828125
1780626380564000000,30.767,-18.502582550048828
1780626380669000000,30.872,-12.934000968933105
1780626380775000000,30.978,-13.30955696105957
1780626380879000000,31.082,-13.979239463806152
1780626380984000000,31.187,-8.632290840148926
1780626381089000000,31.292,-11.253374099731445
1780626381195000000,31.398,-14.029471397399902
1780626381300000000,31.503,-15.654727935791016
1780626381405000000,31.608,-17.586790084838867
1780626381510000000,31.713000244140623,-17.778900146484375
1780626381615000000,31.818,-18.387727737426758
1780626381720000000,31.923,-16.207921981811523
1780626381825000000,32.028,-17.487010955810547
1780626381926000000,32.12900024414063,-19.25665283203125
1780626382030000000,32.23300024414063,-17.317235946655273
1780626382135000000,32.338,-18.504905700683594
1780626382237000000,32.44,-13.676729202270508
1780626382343000000,32.546,-15.164926528930664
1780626382448000000,32.651,-16.284013748168945
1780626382553000000,32.756,-17.308143615722656
1780626382658000000,32.860999755859375,-16.918922424316406
1780626382763000000,32.966,-15.033102035522461
1780626382868000000,33.071,-11.091512680053711
1780626382973000000,33.176,-12.9035005569458
1780626383076000000,33.279,-13.418780326843262
1780626383181000000,33.384,-12.136441230773926
1780626383283000000,33.486,-12.968734741210938
1780626383388000000,33.591,-7.836891174316406
1780626383493000000,33.696,-10.239561080932617
1780626383595000000,33.798,-5.847284317016602
1780626383695000000,33.898,-3.483736515045166
1780626383799000000,34.002,-2.6078715324401855
1780626383904000000,34.107,-5.0203471183776855
1780626384009000000,34.212,-7.19759464263916
1780626384112000000,34.315,-9.789227485656738
1780626384217000000,34.42,-4.66387939453125
1780626384318000000,34.52100024414062,-8.133130073547363
1780626384420000000,34.623,-7.398941516876221
1780626384522000000,34.72499975585937,-9.989107131958008
1780626384627000000,34.83,-10.337392807006836
1780626384730000000,34.93299975585938,-11.410335540771484
1780626384835000000,35.038,-12.661214828491211
1780626384940000000,35.143,-14.206314086914062
1780626385045000000,35.248,-14.230325698852539
1780626385146000000,35.348999755859374,-13.466022491455078
1780626385251000000,35.454,-14.766549110412598
1780626385353000000,35.556,-14.740328788757324
1780626385458000000,35.66099975585937,-16.564023971557617
1780626385560000000,35.763,-15.18567943572998
1780626385663000000,35.866,-16.44387435913086
1780626385768000000,35.971,-16.198102951049805
1780626385873000000,36.076,-17.64887046813965
1780626385984000000,36.187,-14.115099906921387
1780626386088000000,36.291,-14.185813903808594
1780626386193000000,36.396,-14.91028881072998
1780626386298000000,36.500999755859375,-14.68453311920166
1780626386398000000,36.60100024414062,-16.097328186035156
1780626386503000000,36.706,-17.591758728027344
1780626386609000000,36.812,-17.089597702026367
1780626386710000000,36.913000244140626,-17.736305236816406
1780626386815000000,37.018,-12.928826332092285
1780626386917000000,37.12,-13.245617866516113
1780626387022000000,37.225000244140624,-14.535444259643555
1780626387124000000,37.327,-14.160292625427246
1780626387229000000,37.432,-15.585371971130371
1780626387331000000,37.534,-13.845741271972656
1780626387437000000,37.64,-13.4367036819458
1780626387538000000,37.74099975585938,-14.260356903076172
1780626387643000000,37.846,-14.022394180297852
1780626387745000000,37.948,-13.4693603515625
1780626387850000000,38.052999755859375,-13.187567710876465
1780626387955000000,38.158,-13.670992851257324
1780626388060000000,38.263,-12.978650093078613
1780626388165000000,38.368,-12.400980949401855
1780626388271000000,38.474,-13.086276054382324
1780626388376000000,38.579,-11.033495903015137
1780626388481000000,38.684,-10.772939682006836
1780626388586000000,38.78899975585937,-12.439176559448242
1780626388688000000,38.891,-4.810886859893799
1780626388793000000,38.996,-7.150829792022705
1780626388898000000,39.10099975585938,-10.540088653564453
1780626389003000000,39.206,-12.45960521697998
1780626389108000000,39.311,-15.355708122253418
1780626389213000000,39.416,-16.342552185058594
1780626389319000000,39.522,-17.33488655090332
1780626389424000000,39.627,-7.274909019470215
1780626389529000000,39.732,-10.570706367492676
1780626389634000000,39.836999755859374,-13.471817016601562
1780626389739000000,39.942,-15.468303680419922
1780626389844000000,40.047,-16.442819595336914
1780626389949000000,40.152,-18.45183563232422
1780626390054000000,40.25700024414063,-18.789541244506836
1780626390159000000,40.362,-17.23762321472168
1780626390261000000,40.464,-18.45025634765625
1780626390366000000,40.569000244140625,-16.47090721130371
1780626390471000000,40.674,-16.10392189025879
1780626390575000000,40.778,-15.83925724029541
1780626390680000000,40.883,-13.073160171508789
1780626390785000000,40.988,-7.829404830932617
1780626390889000000,41.092,-8.275100708007812
1780626390994000000,41.19699975585937,-5.464372158050537
1780626391099000000,41.302,-8.67882251739502
1780626391205000000,41.408,-11.84036922454834
1780626391307000000,41.51,-14.203498840332031
1780626391412000000,41.615,-11.221059799194336
1780626391514000000,41.716999755859376,-13.460031509399414
1780626391619000000,41.822,-5.454731464385986
1780626391724000000,41.927,-7.642339706420898
1780626391828000000,42.031,-6.41956901550293
1780626391933000000,42.136,-8.72009563446045
1780626392038000000,42.24100024414062,-9.658970832824707
1780626392143000000,42.346,-11.546539306640625
1780626392248000000,42.451,-10.850560188293457
1780626392354000000,42.55699975585937,-10.607316970825195
1780626392459000000,42.662,-13.335309028625488
1780626392564000000,42.767,-9.789567947387695
1780626392667000000,42.87,-12.77602767944336
1780626392772000000,42.975,-16.29463768005371
1780626392876000000,43.079,-17.846874237060547
1780626392980000000,43.183,-18.147411346435547
1780626393084000000,43.287,-15.972305297851562
1780626393189000000,43.392,-10.968850135803223
1780626393294000000,43.49700024414062,-12.654837608337402
1780626393395000000,43.598,-13.958817481994629
1780626393496000000,43.699,-13.680277824401855
1780626393602000000,43.80499975585938,-14.710241317749023
1780626393705000000,43.908,-14.126457214355469
1780626393821000000,44.024,-14.8055419921875
1780626393924000000,44.127,-15.242940902709961
1780626394029000000,44.232,-14.347743034362793
1780626394132000000,44.335,-15.24035358428955
1780626394249000000,44.452,-14.49494743347168
1780626394366000000,44.569000244140625,-16.511489868164062
1780626394482000000,44.68499975585937,-16.86762809753418
1780626394599000000,44.802,-17.449460983276367
1780626394715000000,44.918,-17.839336395263672
1780626394832000000,45.035,-18.584430694580078
1780626394948000000,45.151,-17.091062545776367
1780626395064000000,45.267,-18.804489135742188
1780626395181000000,45.384,-19.588848114013672
1780626395297000000,45.5,-18.59961700439453
1780626395414000000,45.61700024414063,-19.130735397338867
