time,seconds_elapsed,z,y,x
1780625218807826000,0.051825927734375,-0.7309722900390625,-0.4154205322265625,-0.3449249267578125
1780625218817855000,0.06185498046875,-0.78814697265625,-0.4129486083984375,-0.346435546875
1780625218827883800,0.0718837890625,-0.8507537841796875,-0.38507080078125,-0.3337860107421875
1780625218837913900,0.081913818359375,-0.91339111328125,-0.3566131591796875,-0.336273193359375
1780625218847943000,0.09194287109375,-0.95281982421875,-0.3259735107421875,-0.3462066650390625
1780625218857971700,0.1019716796875,-0.9459228515625,-0.3123931884765625,-0.3484954833984375
1780625218868000800,0.112000732421875,-0.90557861328125,-0.327178955078125,-0.342071533203125
1780625218878030800,0.12203076171875,-0.85272216796875,-0.345306396484375,-0.3205718994140625
1780625218888060000,0.132059814453125,-0.7881927490234375,-0.3760986328125,-0.29766845703125
1780625218898088700,0.142088623046875,-0.7271728515625,-0.40631103515625,-0.2812957763671875
1780625218908117800,0.15211767578125,-0.6735382080078125,-0.4372711181640625,-0.2529754638671875
1780625218918147800,0.16214794921875,-0.6341094970703125,-0.45721435546875,-0.2112274169921875
1780625218928177000,0.172177001953125,-0.664215087890625,-0.405670166015625,-0.20721435546875
1780625218938205700,0.182205810546875,-0.8311614990234375,-0.269134521484375,-0.250396728515625
1780625218948235800,0.19223583984375,-0.996246337890625,-0.23291015625,-0.2103271484375
1780625218958264800,0.202264892578125,-0.958740234375,-0.2288970947265625,-0.1966400146484375
1780625218968293600,0.212293701171875,-0.88385009765625,-0.2670135498046875,-0.1904449462890625
1780625218978322700,0.22232275390625,-0.8306732177734375,-0.310211181640625,-0.171539306640625
1780625218988352800,0.232352783203125,-0.7595672607421875,-0.3656463623046875,-0.14422607421875
1780625218998381800,0.2423818359375,-0.673248291015625,-0.4139251708984375,-0.1241607666015625
1780625219008410600,0.25241064453125,-0.6011810302734375,-0.467132568359375,-0.098480224609375
1780625219018440700,0.262440673828125,-0.596038818359375,-0.514801025390625,-0.06524658203125
1780625219028469800,0.2724697265625,-0.6527099609375,-0.4615478515625,-0.063385009765625
1780625219038498800,0.282498779296875,-0.81805419921875,-0.4385528564453125,-0.0831451416015625
1780625219048527600,0.292527587890625,-0.9621734619140625,-0.4065704345703125,-0.11767578125
1780625219058557700,0.3025576171875,-1.079315185546875,-0.33514404296875,-0.1577301025390625
1780625219068586800,0.312586669921875,-1.1565399169921875,-0.264434814453125,-0.190887451171875
1780625219078615600,0.322615478515625,-1.1706085205078125,-0.2152252197265625,-0.199066162109375
1780625219088645600,0.332645751953125,-1.1415863037109375,-0.199493408203125,-0.1787567138671875
1780625219098674700,0.3426748046875,-1.0654754638671875,-0.2155609130859375,-0.13958740234375
1780625219108703700,0.352703857421875,-0.9922027587890625,-0.240692138671875,-0.0971832275390625
