time,seconds_elapsed,yaw,qx,qz,roll,qw,qy,pitch
1780625218814093800,0.05809375,2.649596480375726,0.14669246623114723,0.9434033087747731,-0.21568096140222243,0.2570602866292191,0.14963814141284867,0.36586357830140104
1780625218824124000,0.0681240234375,2.6430167906950643,0.14957884437099153,0.9426664725531144,-0.2221615523642571,0.26046208384599734,0.14548369826992602,0.35992543199044646
1780625218834152700,0.078152587890625,2.6361792643510946,0.15104565417637364,0.9423067306369821,-0.22626698778563387,0.26370834525715575,0.14036091267416123,0.35137600556123527
1780625218844181800,0.088181640625,2.629664040341696,0.150880906534222,0.9423197266586348,-0.2273524627132427,0.2665322672486186,0.13501540392762507,0.3414827741317823
1780625218854210800,0.0982109375,2.623671679336194,0.1493063903659957,0.9425647097815234,-0.22552511090770952,0.2689208422093658,0.13023436675499453,0.3318702926945655
1780625218864241000,0.108240966796875,2.617938189150915,0.1468377056980454,0.9428345711517947,-0.22151916573044309,0.2711054325019969,0.12650542018097774,0.32379260705641183
1780625218874269700,0.118269775390625,2.612139853756428,0.14397022453974062,0.9429804795164797,-0.21619644918954675,0.27331599446868954,0.12393039379919393,0.31774645035931215
1780625218884298800,0.128298828125,2.6059987221128114,0.14107324373518634,0.942918001264655,-0.21028373479544715,0.27572601888653314,0.12238916265779924,0.313721911916275
1780625218894328800,0.138328857421875,2.599291557605653,0.13850408439406148,0.9426136063195355,-0.20464972771436069,0.2784691003037317,0.12145494034089617,0.311102474357165
1780625218904357600,0.148357666015625,2.5918709070246657,0.13656763783343942,0.9420651588790537,-0.20013323864466512,0.28163585754396997,0.12059799364786172,0.3090429055434505
1780625218914386700,0.15838671875,2.583449818507197,0.1357123732000895,0.9412081029433246,-0.19779605567530117,0.2854065118992636,0.11938411005518418,0.3069965448021595
1780625218924415700,0.168415771484375,2.5741351596823754,0.1363507998067161,0.9399988393046222,-0.19855942565830154,0.28977781096240174,0.1176407691288319,0.30488894664545146
1780625218934445800,0.17844580078125,2.566025099719493,0.13792986946640767,0.938776501387918,-0.2014231245461147,0.2937067045511553,0.11580355104517352,0.3030673464492262
1780625218944474600,0.188474609375,2.5605879838193886,0.13874307405694547,0.9380460986052392,-0.20311108447369552,0.2962967662918628,0.11414072304595597,0.3008757909448539
1780625218954503700,0.198503662109375,2.557545710364198,0.13793570962076152,0.9379331471560896,-0.2018674716487997,0.2975743665237554,0.1127141304692781,0.297916267727205
1780625218964533800,0.20853369140625,2.5563616734801657,0.13560731903350573,0.9382653548798271,-0.19746529811910002,0.29781867943963747,0.11212888686961625,0.2954664146460068
1780625218974562800,0.218562744140625,2.5560128026365723,0.1321344470549758,0.9388039528754373,-0.19043568131022914,0.29755219362313934,0.11247383616964161,0.2940341142910037
1780625218984591600,0.228591552734375,2.555675580585305,0.12802118447128016,0.9393732129285316,-0.1818469330695985,0.29720864665299973,0.11338172902419642,0.2933006862825248
1780625218994621000,0.238620849609375,2.554738294410189,0.12389988498946929,0.9398316082556958,-0.17313309494185278,0.2971404769249461,0.11433626536276958,0.2927068681395104
1780625219004650800,0.248650634765625,2.552503647911639,0.12054884499030542,0.9400117425907988,-0.1660046276361819,0.2977643750924687,0.11481393168734952,0.2917651166574427
1780625219014679600,0.258679443359375,2.5484396473143396,0.11858658235552103,0.9397682779585079,-0.16172171623326542,0.2994052831696025,0.11458370566512008,0.29044139579322903
1780625219024708900,0.268708984375,2.542947945951123,0.11837140822436135,0.9391054804481427,-0.16104949551146744,0.30192047085252965,0.11363636644900399,0.2889131318161862
1780625219034738000,0.278738037109375,2.536970814596335,0.1194345300800632,0.9382100923022534,-0.16309092608905237,0.3048127920997633,0.11218972937047358,0.28725984474345684
1780625219044767700,0.288767822265625,2.5308277480179,0.12073681800445007,0.9372481901196358,-0.16563765192682814,0.3078060746124064,0.11065222776269651,0.2856115215077558
1780625219054796800,0.298796875,2.524721692851677,0.12131429586554551,0.9363719407978958,-0.16664862076617631,0.3106930096695691,0.10936309488454837,0.2839941923543471
1780625219064825900,0.308825927734375,2.518859274907819,0.12032062299913662,0.9357222355477061,-0.16432847512288512,0.31328284518775906,0.10863111269996366,0.28242549597005095
1780625219074855700,0.318855712890625,2.5134404711425886,0.11741759159252206,0.9353550113440031,-0.15789955989513887,0.31544702494882076,0.10870744418105803,0.28112656590821833
1780625219084885000,0.328885009765625,2.508539036424397,0.11288647791511558,0.9352248592187736,-0.14792561817176858,0.3171818632807445,0.10957529863597695,0.28021906265770335
1780625219094913800,0.338913818359375,2.5040657357756704,0.10747608057260795,0.935209741619994,-0.13598603015389124,0.3186095255105406,0.11099375748175007,0.2797243182094295
1780625219104942800,0.34894287109375,2.4998924796389015,0.10216992218544982,0.9351741159666416,-0.12419189178384994,0.3199003582881159,0.11258136508019082,0.27956206946295564
1780625219114973000,0.358972900390625,2.4959882384459817,0.0977104720600348,0.9350398597789742,-0.11413243921798073,0.32115669248587025,0.11406839133333625,0.2797108307476369
1780625219125001700,0.369001708984375,2.4925237367157695,0.09470048518593893,0.934778877475634,-0.10708020923310617,0.3223739378686395,0.11530544129133123,0.2802835228284824
1780625219135030800,0.37903076171875,2.4896693228188123,0.09362719808442527,0.9343779179942119,-0.1040668266440945,0.32353602224617023,0.11617341678862031,0.28138171920409366
1780625219145060900,0.389060791015625,2.4872975325001714,0.09467561392459568,0.9338173830285769,-0.10554227627655674,0.32473258220994133,0.11649257826983835,0.28280894051406524
1780625219155090000,0.39908984375,2.4849059974883936,0.09751136637665665,0.933050988014634,-0.11076153749730683,0.32615686255312293,0.11631484793415721,0.2844851895505393
1780625219165118700,0.40911865234375,2.4820986950560107,0.1013243107024372,0.9320647168355528,-0.11781654507889398,0.3278845599486637,0.11610575104045365,0.2867969933144468
1780625219175147800,0.419147705078125,2.4789838020160784,0.10565372760184236,0.930881480142984,-0.12555477480375107,0.32980294297507573,0.1163059878041173,0.2902836304614833
1780625219185177900,0.429177734375,2.4760135824038985,0.1103944698987913,0.9295535041704223,-0.13368757310101556,0.331692031025837,0.11714914698277994,0.29529984777868407
1780625219195207000,0.43920703125,2.473457424473134,0.11504082849087921,0.928170765575818,-0.14113321226372785,0.3333700926554136,0.1188660480646438,0.30192462739434817
1780625219205235700,0.449235595703125,2.4705358929487864,0.11904987765310304,0.9267379732107541,-0.1469504760169772,0.3351365867014853,0.12110938694515924,0.30917123902978194
1780625219215265800,0.459265869140625,2.4661412838303693,0.121881930319861,0.9252477112692417,-0.15030029508792145,0.33743372488746276,0.12328758780785494,0.31561090998843
