time,seconds_elapsed,yaw,qx,qz,roll,qw,qy,pitch
1780625761873206800,0.076206787109375,0.10360465361141838,0.15819827547734253,0.03305407021520723,-0.23230846362866395,0.9810935785137849,-0.10647104645523532,0.3082336652044721
1780625761883235800,0.08623583984375,0.10491867157008185,0.15842572034891636,0.03335954094742255,-0.23645140580861368,0.9808360721829905,-0.10839286135789054,0.308413578095542
1780625761893266000,0.096265869140625,0.1064580790818001,0.15860226967810612,0.033825558089209624,-0.2400439224365707,0.9806093042454839,-0.11003017742956893,0.3084792871028264
1780625761903296000,0.1062958984375,0.10850743012182297,0.15914186839578875,0.034530529444068925,-0.24320825995896075,0.9803435634936839,-0.11139159075097914,0.3092398074890437
1780625761913325000,0.116324951171875,0.11094344449706746,0.16037993877416534,0.03532398359196865,-0.2464981113511403,0.9799601795342444,-0.1127317703171881,0.31137482190179966
1780625761923355000,0.12635498046875,0.11363712827160241,0.1623001908384179,0.03606705850217629,-0.2508364892543958,0.9794105771668555,-0.11451113627209072,0.31483216238127343
1780625761933384000,0.136384033203125,0.11680045064280155,0.1649319841650192,0.036813301591389715,-0.256722994454371,0.9786545234938484,-0.11695086085939561,0.31962667998062044
1780625761943414000,0.1464140625,0.120425816276615,0.16834931022740252,0.03750797702820896,-0.26449503426268683,0.977651684018286,-0.120202805424976,0.3258950421256015
1780625761953444000,0.156444091796875,0.12526432679955923,0.17243053008312928,0.03853393818384431,-0.2740250965859119,0.9764074310418928,-0.12414287482339291,0.33329394270504664
1780625761963473200,0.16647314453125,0.13269742180727773,0.17706976434334923,0.04070203008319239,-0.28381350611474637,0.9750010345356167,-0.1279162811277313,0.3414709779754584
1780625761973503000,0.1765029296875,0.1423566217497869,0.18232941286299276,0.043909954432724316,-0.2926859343190562,0.9734884859956332,-0.13095059091030803,0.3506316557671219
1780625761983532000,0.186531982421875,0.15340641094632032,0.18818747712987338,0.04771970208431102,-0.30087232680672676,0.9718593006714183,-0.1334087154941047,0.36083015531222773
1780625761993561900,0.196561767578125,0.16526961362494744,0.19444261774123048,0.051805426638162844,-0.3090983412957137,0.9701002932856708,-0.13569745020126503,0.3716979470453962
1780625762003592000,0.206592041015625,0.1777615742739609,0.20094515341376515,0.05608914713471578,-0.3174106845336167,0.9682303584758051,-0.13785922744331253,0.38294910595716086
1780625762013620700,0.216620849609375,0.19079295320514802,0.20752005392949538,0.06057731121935953,-0.32555530914297554,0.9662941836738455,-0.13979022010377704,0.3942486760922743
1780625762023650800,0.22665087890625,0.20439834363266723,0.2138348129079722,0.06530641853399625,-0.3339554110963476,0.9643243598129989,-0.1417327811565901,0.40487091795773245
1780625762033680000,0.236679931640625,0.21794645402262694,0.21937622108850283,0.06994099078156957,-0.3438329024578713,0.9623538199472428,-0.14442127191071838,0.41373627682548125
1780625762043710000,0.2467099609375,0.2304457681002415,0.22366686111753195,0.07404478597936026,-0.3556676176396774,0.9604702847286078,-0.14828172876127582,0.41992478051064824
1780625762053740000,0.256739990234375,0.24129072998749382,0.22666474543558643,0.07736677061639989,-0.36927991404364907,0.9587116695471356,-0.15332816492686954,0.42342706012952414
1780625762063768800,0.266768798828125,0.25050819495207627,0.22904788553443084,0.07999644054840216,-0.38277950467694316,0.9570775862966937,-0.1585562018986156,0.4258174047584555
