time,seconds_elapsed,dBFS
1780626048844000000,15.828,-14.015229225158691
1780626048949000000,15.933,-15.979399681091309
1780626049054000000,16.038000244140626,-15.519437789916992
1780626049159000000,16.143,-15.035379409790039
1780626049262000000,16.246000244140625,-13.961682319641113
1780626049368000000,16.352,-14.082807540893555
1780626049473000000,16.457,-15.181607246398926
1780626049578000000,16.561999755859375,-12.82976245880127
1780626049683000000,16.667,-10.890867233276367
1780626049788000000,16.772,-12.784229278564453
1780626049893000000,16.877,-10.854352951049805
1780626049997000000,16.981,-12.081457138061523
1780626050102000000,17.086000244140624,-12.190291404724121
1780626050207000000,17.191,-9.37806224822998
1780626050310000000,17.294000244140626,-10.464703559875488
1780626050415000000,17.399,-11.510512351989746
1780626050520000000,17.504,-13.301355361938477
1780626050625000000,17.609,-14.564241409301758
1780626050730000000,17.713999755859376,-13.727293014526367
1780626050835000000,17.819,-14.668580055236816
1780626050940000000,17.924,-14.556073188781738
1780626051043000000,18.027,-14.59846305847168
1780626051148000000,18.132,-13.657588005065918
1780626051253000000,18.237,-14.703902244567871
1780626051358000000,18.342000244140625,-13.537884712219238
1780626051460000000,18.444,-14.723530769348145
1780626051563000000,18.547,-12.449962615966797
1780626051667000000,18.651,-13.26080322265625
1780626051772000000,18.756,-11.6441650390625
1780626051877000000,18.861,-13.785483360290527
1780626051982000000,18.966000244140623,-14.414517402648926
1780626052084000000,19.068,-8.685279846191406
1780626052186000000,19.169999755859376,-9.669936180114746
1780626052291000000,19.275,-10.478643417358398
1780626052396000000,19.38,-11.338544845581055
1780626052501000000,19.485,-12.10804557800293
1780626052606000000,19.590000244140626,-9.498869895935059
1780626052711000000,19.695,-11.672723770141602
1780626052814000000,19.798000244140624,-13.444396018981934
1780626052919000000,19.903,-13.17159652709961
1780626053024000000,20.008,-11.161431312561035
1780626053129000000,20.113,-11.693180084228516
1780626053234000000,20.217999755859374,-13.425662994384766
1780626053339000000,20.323,-12.542530059814453
1780626053445000000,20.429,-13.547167778015137
1780626053550000000,20.534000244140625,-13.72889518737793
1780626053655000000,20.639,-14.72588062286377
1780626053760000000,20.744,-14.322961807250977
1780626053865000000,20.849,-15.263321876525879
1780626053970000000,20.953999755859375,-16.439054489135742
1780626054075000000,21.059,-17.03068733215332
1780626054176000000,21.16,-16.115005493164062
1780626054281000000,21.265,-15.2808256149292
1780626054386000000,21.369999755859375,-13.322866439819336
1780626054490000000,21.473999755859374,-14.297690391540527
1780626054595000000,21.579,-13.971580505371094
1780626054700000000,21.684,-13.879690170288086
1780626054805000000,21.789,-14.980937957763672
1780626054910000000,21.894000244140624,-15.026498794555664
1780626055015000000,21.999,-14.488638877868652
1780626055121000000,22.105,-15.1665678024292
1780626055226000000,22.209999755859375,-16.00606918334961
1780626055328000000,22.312,-14.563720703125
1780626055433000000,22.417,-16.184959411621094
1780626055537000000,22.521,-15.82473373413086
1780626055640000000,22.624,-15.883014678955078
1780626055744000000,22.728,-13.324049949645996
1780626055849000000,22.833,-10.695749282836914
1780626055953000000,22.937,-12.868127822875977
1780626056058000000,23.041999755859376,-9.066977500915527
1780626056163000000,23.147,-10.542984008789062
1780626056267000000,23.251,-12.337477684020996
1780626056372000000,23.356,-12.758716583251953
1780626056477000000,23.461,-7.80071496963501
1780626056583000000,23.567,-9.219833374023438
1780626056688000000,23.672,-5.238603591918945
1780626056793000000,23.777,-6.616683483123779
1780626056898000000,23.881999755859376,-6.424976348876953
1780626057003000000,23.987,-4.344762325286865
1780626057107000000,24.091,-7.07907772064209
1780626057208000000,24.192,-9.1326265335083
1780626057310000000,24.294000244140626,-10.776812553405762
1780626057411000000,24.395,-12.396130561828613
1780626057516000000,24.5,-11.828694343566895
1780626057621000000,24.605,-13.544031143188477
1780626057726000000,24.710000244140623,-10.94440746307373
1780626057831000000,24.815,-12.112052917480469
1780626057936000000,24.92,-14.307047843933105
1780626058041000000,25.025,-13.063830375671387
1780626058146000000,25.129999755859377,-14.148907661437988
1780626058251000000,25.235,-13.028861999511719
1780626058356000000,25.34,-14.314750671386719
1780626058461000000,25.445,-13.088225364685059
1780626058567000000,25.551,-13.958044052124023
1780626058671000000,25.655,-14.797932624816895
1780626058776000000,25.76,-14.569944381713867
1780626058881000000,25.865,-9.43500804901123
1780626058986000000,25.969999755859376,-11.92588996887207
1780626059091000000,26.075,-13.539931297302246
1780626059196000000,26.18,-12.000067710876465
1780626059301000000,26.285,-11.354092597961426
1780626059407000000,26.391,-10.773317337036133
1780626059512000000,26.496,-9.952611923217773
1780626059612000000,26.596,-11.538456916809082
1780626059714000000,26.697999755859374,-11.72032642364502
1780626059819000000,26.803,-10.803431510925293
1780626059924000000,26.908,-11.531728744506836
1780626060029000000,27.013,-12.446788787841797
1780626060134000000,27.118000244140624,-11.490547180175781
1780626060239000000,27.223,-12.646873474121094
1780626060344000000,27.328,-14.214570045471191
1780626060449000000,27.433,-10.10228157043457
1780626060550000000,27.534000244140625,-9.4779052734375
1780626060651000000,27.635,-10.671003341674805
1780626060755000000,27.739,-12.470746040344238
1780626060859000000,27.843,-12.50381851196289
1780626060962000000,27.945999755859376,-9.370078086853027
1780626061067000000,28.051,-10.597479820251465
1780626061172000000,28.156,-10.032845497131348
1780626061277000000,28.261,-11.337204933166504
1780626061383000000,28.367,-10.260483741760254
1780626061488000000,28.472,-11.432353973388672
1780626061593000000,28.577,-12.698384284973145
1780626061697000000,28.681,-12.460065841674805
1780626061802000000,28.785999755859375,-11.504833221435547
1780626061907000000,28.891,-10.701257705688477
1780626062012000000,28.996,-8.30164909362793
1780626062117000000,29.101,-10.885778427124023
1780626062222000000,29.206000244140625,-13.204201698303223
1780626062327000000,29.311,-13.058629989624023
1780626062433000000,29.417,-12.983789443969727
1780626062538000000,29.521999755859376,-13.828006744384766
1780626062643000000,29.627,-14.818733215332031
1780626062747000000,29.731,-14.164693832397461
1780626062850000000,29.833999755859374,-14.45931625366211
1780626062953000000,29.937,-14.654282569885254
1780626063055000000,30.039,-12.485766410827637
1780626063159000000,30.143,-7.824748992919922
1780626063264000000,30.248,-8.799678802490234
1780626063369000000,30.353,-6.238887310028076
1780626063474000000,30.457999755859376,-8.38463306427002
1780626063575000000,30.559,-9.981703758239746
1780626063680000000,30.664,-11.65186882019043
1780626063785000000,30.769,-12.977094650268555
1780626063890000000,30.873999755859376,-13.501020431518555
1780626063996000000,30.98,-5.468405723571777
1780626064098000000,31.081999755859375,-8.4730806350708
1780626064203000000,31.187,-11.08858585357666
1780626064308000000,31.292,-2.1654059886932373
1780626064413000000,31.397,-2.9591970443725586
1780626064518000000,31.502000244140625,-6.1766157150268555
1780626064624000000,31.608,-8.766351699829102
1780626064729000000,31.713,-10.854331970214844
1780626064834000000,31.817999755859375,-12.80379867553711
1780626064939000000,31.923,-12.851118087768555
1780626065044000000,32.028,-13.325969696044922
1780626065145000000,32.129,-12.522953033447266
1780626065250000000,32.23399975585937,-14.657458305358887
1780626065352000000,32.336,-12.746267318725586
1780626065457000000,32.441,-14.168540954589844
1780626065562000000,32.54599975585938,-14.355534553527832
1780626065665000000,32.649,-11.877909660339355
1780626065769000000,32.753,-11.257448196411133
1780626065872000000,32.856,-11.345972061157227
1780626065973000000,32.957,-11.14599609375
1780626066078000000,33.06200024414063,-12.145868301391602
1780626066183000000,33.167,-13.937865257263184
1780626066288000000,33.272,-14.62991714477539
1780626066393000000,33.377,-13.67956256866455
1780626066499000000,33.483,-15.149768829345703
1780626066604000000,33.588,-14.164470672607422
1780626066709000000,33.693,-15.685747146606445
1780626066814000000,33.798000244140624,-10.72305965423584
1780626066919000000,33.903,-9.641972541809082
1780626067024000000,34.008,-11.95198917388916
1780626067129000000,34.113,-10.016283988952637
1780626067234000000,34.217999755859374,-11.657023429870605
1780626067339000000,34.323,-13.33762264251709
1780626067444000000,34.428,-13.002309799194336
1780626067549000000,34.533,-14.51893138885498
1780626067654000000,34.63800024414063,-15.288792610168457
1780626067756000000,34.74,-13.912907600402832
1780626067861000000,34.845,-12.393025398254395
1780626067966000000,34.950000244140625,-10.0703125
1780626068069000000,35.053,-11.162360191345215
1780626068172000000,35.156,-12.509170532226562
1780626068277000000,35.261,-14.31287956237793
1780626068382000000,35.36600024414062,-13.429670333862305
1780626068486000000,35.47000024414063,-14.252138137817383
1780626068587000000,35.571,-13.801982879638672
1780626068692000000,35.676,-15.529927253723145
1780626068797000000,35.781,-13.53335189819336
1780626068902000000,35.886000244140625,-13.459343910217285
1780626069008000000,35.992,-12.95023250579834
1780626069113000000,36.097,-14.05931282043457
1780626069218000000,36.201999755859376,-9.865462303161621
1780626069320000000,36.304,-4.394016742706299
1780626069425000000,36.409,-6.158847808837891
1780626069530000000,36.51399975585937,-5.934884071350098
1780626069635000000,36.619,-3.688105583190918
1780626069740000000,36.724,-3.4805006980895996
1780626069846000000,36.83000024414063,-3.643908739089966
1780626069950000000,36.93400024414063,-6.249847888946533
1780626070055000000,37.039,-7.870716094970703
1780626070160000000,37.144,-10.154817581176758
1780626070263000000,37.247,-11.208107948303223
1780626070368000000,37.352,-10.17743968963623
1780626070471000000,37.455,-10.307114601135254
1780626070573000000,37.557,-12.029464721679688
1780626070677000000,37.661,-11.32391357421875
1780626070781000000,37.765,-13.2100248336792
1780626070886000000,37.87000024414063,-14.45810317993164
1780626070987000000,37.971,-15.21192455291748
1780626071090000000,38.073999755859376,-16.130971908569336
1780626071191000000,38.175,-16.605669021606445
1780626071296000000,38.28,-15.017154693603516
1780626071398000000,38.38200024414063,-15.748823165893555
1780626071500000000,38.484,-16.852354049682617
1780626071600000000,38.584,-17.982759475708008
1780626071705000000,38.689,-18.77957534790039
1780626071811000000,38.795,-19.019710540771484
1780626071914000000,38.897999755859374,-15.983019828796387
1780626072030000000,39.014000244140625,-17.839046478271484
1780626072147000000,39.131,-18.936901092529297
1780626072263000000,39.247,-18.559785842895508
1780626072380000000,39.364,-16.528812408447266
1780626072496000000,39.48,-12.653823852539062
1780626072613000000,39.597,-14.440424919128418
1780626072729000000,39.713,-15.246026039123535
1780626072846000000,39.83000024414063,-16.350208282470703
1780626072962000000,39.945999755859376,-13.797353744506836
1780626073079000000,40.063,-15.566279411315918
1780626073196000000,40.18,-14.542545318603516
1780626073313000000,40.297,-16.185909271240234
1780626073430000000,40.414000244140624,-15.98955249786377
