time,seconds_elapsed,relativeAltitude,pressure
1780626346724536800,-0.517463134765625,0,1010.5827331542969
1780626347727658800,0.48565869140625,-0.03434944152832031,1010.5866241455078
1780626348730772700,1.488772705078125,-0.06605720520019531,1010.5905151367188
1780626349733850600,2.4918505859375,-0.0792694091796875,1010.5922698974609
1780626350736948700,3.49494873046875,-0.0792694091796875,1010.5922698974609
1780626351091328000,3.849327880859375,-0.0792694091796875,1010.5921936035156
1780626352161305900,4.919305908203125,-0.07134246826171875,1010.5911254882812
1780626353231313700,5.989313720703125,-0.029066085815429688,1010.5861663818359
1780626354301327600,7.05932763671875,0.021139144897460938,1010.5799865722656
1780626355371328800,8.129328857421875,0.0792694091796875,1010.5732727050781
1780626356441350700,9.1993505859375,0.14797019958496094,1010.5650329589844
1780626357511357000,10.26935693359375,0.21667098999023438,1010.556640625
1780626358581361000,11.33936083984375,0.27744293212890625,1010.54931640625
1780626359651401700,12.409401611328125,0.3302898406982422,1010.5429840087891
1780626360721370600,13.47937060546875,0.3752098083496094,1010.5377197265625
1780626361791322600,14.549322509765625,0.3989906311035156,1010.5347442626953
1780626362861292800,15.619292724609375,0.3989906311035156,1010.5347442626953
1780626363931273700,16.689273681640625,0.3963489532470703,1010.5349731445312
1780626365001244000,17.759243896484374,0.3672828674316406,1010.5387878417969
1780626366071236900,18.82923681640625,0.3276481628417969,1010.5433654785156
1780626367141230800,19.89923095703125,0.2721595764160156,1010.5499267578125
1780626368211221800,20.9692216796875,0.19553184509277344,1010.5593872070312
1780626369281195800,22.03919580078125,0.11626243591308594,1010.5686950683594
1780626370351140900,23.109140869140624,0.0475616455078125,1010.5770111083984
1780626371421121800,24.179121826171876,-0.026422500610351562,1010.5857086181641
1780626372491107600,25.249107666015625,-0.08719635009765625,1010.5931091308594
1780626373561130800,26.319130859375,-0.10305023193359375,1010.5949401855469
1780626374631107800,27.38910791015625,-0.10305023193359375,1010.5950927734375
1780626375701092600,28.459092529296875,-0.10305023193359375,1010.5950927734375
1780626376771093000,29.529093017578123,-0.10305023193359375,1010.5950927734375
1780626377841120800,30.599120849609374,-0.09776496887207031,1010.5945587158203
1780626378911185000,31.669184814453125,-0.09776496887207031,1010.5943298339844
1780626379981217000,32.73921704101563,-0.09776496887207031,1010.5943298339844
1780626381051255800,33.809255859375,-0.43334007263183594,1010.634765625
1780626382121258800,34.8792587890625,-1.4109992980957031,1010.7518005371094
1780626383191243800,35.949243896484376,-2.5498390197753906,1010.8883666992188
1780626384261225700,37.01922583007813,-3.6305465698242188,1011.0178375244141
1780626385331251000,38.0892509765625,-4.779956817626953,1011.1557006835938
1780626386401311000,39.15931103515625,-5.638710021972656,1011.2586975097656
1780626387471337700,40.229337646484375,-5.744403839111328,1011.2715911865234
1780626388541320700,41.29932080078125,-5.744403839111328,1011.2715911865234
1780626389611349000,42.369348876953126,-5.736476898193359,1011.2705230712891
1780626390681379800,43.4393798828125,-5.591148376464844,1011.2530517578125
1780626391751342800,44.5093427734375,-5.435251235961914,1011.2342834472656
1780626392821334800,45.57933471679687,-5.266143798828125,1011.2141418457031
