time,seconds_elapsed,z,y,x
1780625510654911200,0.0709111328125,-9.264458601042628,-3.2152038630142807,0.05150227393263485
1780625510664940300,0.080940185546875,-9.273282543489337,-3.189708479490876,0.048671438987459986
1780625510674970000,0.09097021484375,-9.29119813940823,-3.1369533331200476,0.0595589674670482
1780625510684999200,0.100999267578125,-9.315632323440909,-3.062949939276278,0.0878476304042153
1780625510695029200,0.111029296875,-9.341929963257908,-2.9798054998606442,0.1395866859345231
1780625510705058300,0.121058349609375,-9.369929146295785,-2.884903402633965,0.22834824371272697
1780625510715088100,0.131088134765625,-9.398670672133564,-2.7749399298757313,0.3675372446997091
1780625510725117200,0.1411171875,-9.421923537427187,-2.6660546077430247,0.5384151318216696
1780625510735147300,0.151147216796875,-9.438147526997327,-2.5690333264052865,0.7012980381343513
1780625510745176300,0.16117626953125,-9.45061888603568,-2.4852985198810695,0.8243024134472012
1780625510755206400,0.171206298828125,-9.462261977556347,-2.4164212368793785,0.8926846064083278
1780625510765235200,0.181235107421875,-9.473525714370608,-2.366096532525867,0.907899857327342
1780625510775265300,0.191265380859375,-9.482699785429238,-2.338175383160263,0.8841510982755572
1780625510785294300,0.20129443359375,-9.487628474003076,-2.3331702683493494,0.8435694970402866
1780625510795323100,0.2113232421875,-9.48601870071888,-2.352504060503095,0.80719316547513
1780625510805353200,0.221353271484375,-9.4758158711344,-2.4005590663589538,0.7852481679096818
1780625510815382300,0.23138232421875,-9.455530623474717,-2.4800951060190797,0.7825909313991666
1780625510825412400,0.241412353515625,-9.42505306762457,-2.588575939004123,0.7987691090662032
1780625510835441400,0.25144140625,-9.386199313095211,-2.7178911779642103,0.8262654571484774
1780625510845471200,0.26147119140625,-9.342513900625706,-2.857036029282212,0.8515661218173801
1780625510855500300,0.271500244140625,-9.298367300385236,-2.9940698797956107,0.8638870395343751
1780625510865530400,0.2815302734375,-9.257333279207348,-3.118769149392843,0.8633901959281414
1780625510875559400,0.291559326171875,-9.221920605042577,-3.2240479714661836,0.8556164201214909
1780625510885589200,0.30158935546875,-9.19371625482142,-3.306828838266432,0.8431189037285745
1780625510895618300,0.311618408203125,-9.172064979505539,-3.369424410650134,0.831016816394031
1780625510905648000,0.321648193359375,-9.152194742387533,-3.421696157418191,0.8364866261072457
1780625510915677200,0.33167724609375,-9.130206197941302,-3.472007125507295,0.8688413009408861
1780625510925706200,0.341706298828125,-9.106063105809689,-3.522664130555093,0.9169714178595691
1780625510935736000,0.351736083984375,-9.081569300544261,-3.5733243504732846,0.9627250879704952
1780625510945765400,0.361765380859375,-9.058911478534341,-3.6238118441730736,0.9871645327001809
1780625510955795200,0.371795166015625,-9.039078066295385,-3.674669340229034,0.9809481424033641
1780625510965824300,0.38182421875,-9.021645869979261,-3.7248061207950114,0.9519012038782239
1780625510975854000,0.39185400390625,-9.006174160081148,-3.7705522651866077,0.9176889915443956
1780625510985883100,0.401883056640625,-8.991981384077668,-3.8105031673029064,0.891473403987661
1780625510995913200,0.411913330078125,-8.977817834168672,-3.8456732648834584,0.8831574110630899
1780625511005942300,0.4219423828125,-8.964175093263387,-3.8757071686193343,0.890417392128706
1780625511015972000,0.43197216796875,-8.951568125146627,-3.90008202368021,0.9105894617374986
1780625511026001200,0.442001220703125,-8.941507334381342,-3.916283216896653,0.9394440194956958
1780625511036031200,0.45203125,-8.93563581199944,-3.9239451298266648,0.9630409489866345
1780625511046060300,0.462060302734375,-8.932565903034806,-3.9288323173463344,0.9715607939202338
1780625511056089000,0.472089111328125,-8.930802400493622,-3.935931043435633,0.9589574060000479
1780625511066119200,0.482119140625,-8.930546964427828,-3.9450010695979,0.9234070038650184
1780625511076148200,0.492148193359375,-8.932171935281158,-3.9529575815603133,0.8722496480796486
1780625511086178300,0.50217822265625,-8.935491435092688,-3.957889485004544,0.8139339449722319
1780625511096207400,0.512207275390625,-8.939862489783764,-3.960058645737171,0.7531110813494771
1780625511106237400,0.522237548828125,-8.943939529964327,-3.96162750248909,0.6941499199453741
1780625511116266500,0.5322666015625,-8.946389261204004,-3.9636572547510265,0.6495522149365395
1780625511126296600,0.542296630859375,-8.946768615910411,-3.9664194129407404,0.6270844356060028
1780625511136325400,0.552325439453125,-8.945870205765962,-3.9683015734255314,0.6279977510586381
1780625511146355500,0.56235546875,-8.945066488167644,-3.9674318048536774,0.644715296299383
1780625511156384500,0.572384521484375,-8.945022649025917,-3.96422891715914,0.6647121554717421
1780625511166414600,0.58241455078125,-8.946195784458517,-3.960188994118571,0.6729577135086059
